"e","# This is a sample Python script.

# Press Shift+F10 to execute it or replace it with your code.
# Press Double Shift to search everywhere for classes, files, tool windows, actions, and settings.


def print_hi(name):
    # Use a breakpoint in the code line below to debug your script.
    print(f'Hi, {name}')  # Press Ctrl+F8 to toggle the breakpoint.


# Press the green button in the gutter to run the script.
if __name__ == '__main__':
    print_hi('PyCharm')

# See PyCharm help at https://www.jetbrains.com/help/pycharm/
","","0","1612829774016","main.py",""
"e","","p","2065","1613092545434","task3.py",""
"a","Backspace","","","1613092545442","task3.py",""
"e",""," ","2064","1613092545457","task3.py",""
"a","Backspace","","","1613092545467","task3.py",""
"e","","d","2063","1613092545484","task3.py",""
"a","Backspace","","","1613092545505","task3.py",""
"e","","n","2062","1613092545521","task3.py",""
"a","Backspace","","","1613092545529","task3.py",""
"e","","a","2061","1613092545545","task3.py",""
"a","Backspace","","","1613092545558","task3.py",""
"e",""," ","2060","1613092545574","task3.py",""
"a","Backspace","","","1613092545588","task3.py",""
"e","","s","2059","1613092545603","task3.py",""
"a","Backspace","","","1613092545622","task3.py",""
"e","","g","2058","1613092545637","task3.py",""
"a","Backspace","","","1613092545667","task3.py",""
"e","","n","2057","1613092545678","task3.py",""
"a","Backspace","","","1613092545703","task3.py",""
"e","","i","2056","1613092545716","task3.py",""
"a","Backspace","","","1613092545733","task3.py",""
"e","","w","2055","1613092545746","task3.py",""
"a","Backspace","","","1613092545763","task3.py",""
"e","","a","2054","1613092545776","task3.py",""
"a","Backspace","","","1613092545794","task3.py",""
"e","","r","2053","1613092545806","task3.py",""
"a","Backspace","","","1613092545824","task3.py",""
"e","","d","2052","1613092545836","task3.py",""
"a","Backspace","","","1613092545854","task3.py",""
"e",""," ","2051","1613092545869","task3.py",""
"a","Backspace","","","1613092545884","task3.py",""
"e","","r","2050","1613092545896","task3.py",""
"a","Backspace","","","1613092545915","task3.py",""
"e","","a","2049","1613092545927","task3.py",""
"a","Backspace","","","1613092545946","task3.py",""
"e","","e","2048","1613092545958","task3.py",""
"a","Backspace","","","1613092545975","task3.py",""
"e","","l","2047","1613092545990","task3.py",""
"a","Backspace","","","1613092546006","task3.py",""
"e","","c","2046","1613092546018","task3.py",""
"a","Backspace","","","1613092546036","task3.py",""
"e",""," ","2045","1613092546047","task3.py",""
"a","Backspace","","","1613092546067","task3.py",""
"e","","o","2044","1613092546079","task3.py",""
"a","Backspace","","","1613092546097","task3.py",""
"e","","t","2043","1613092546109","task3.py",""
"a","Backspace","","","1613092546128","task3.py",""
"e",""," ","2042","1613092546140","task3.py",""
"a","Backspace","","","1613092546157","task3.py",""
"e","",")","2041","1613092546168","task3.py",""
"a","Backspace","","","1613092546200","task3.py",""
"e","","s","2040","1613092546211","task3.py",""
"a","Backspace","","","1613092546232","task3.py",""
"e","","(","2039","1613092546243","task3.py",""
"a","Backspace","","","1613092546262","task3.py",""
"e","","t","2038","1613092546273","task3.py",""
"a","Backspace","","","1613092546293","task3.py",""
"e","","n","2037","1613092546306","task3.py",""
"a","Backspace","","","1613092546322","task3.py",""
"e","","e","2036","1613092546335","task3.py",""
"a","Backspace","","","1613092546352","task3.py",""
"e","","m","2035","1613092546363","task3.py",""
"a","Backspace","","","1613092546386","task3.py",""
"e","","e","2034","1613092546398","task3.py",""
"a","Backspace","","","1613092546419","task3.py",""
"e","","t","2033","1613092546430","task3.py",""
"a","Backspace","","","1613092546447","task3.py",""
"e","","a","2032","1613092546460","task3.py",""
"a","Backspace","","","1613092546478","task3.py",""
"e","","t","2031","1613092546489","task3.py",""
"a","Backspace","","","1613092546507","task3.py",""
"e","","S","2030","1613092546521","task3.py",""
"a","Backspace","","","1613092546538","task3.py",""
"e",""," ","2029","1613092546550","task3.py",""
"a","Backspace","","","1613092546569","task3.py",""
"e","","d","2028","1613092546582","task3.py",""
"a","Backspace","","","1613092546598","task3.py",""
"e","","d","2027","1613092546611","task3.py",""
"a","Backspace","","","1613092546628","task3.py",""
"e","","A","2026","1613092546640","task3.py",""
"a","Backspace","","","1613092546659","task3.py",""
"e",""," ","2025","1613092546672","task3.py",""
"a","Backspace","","","1613092546691","task3.py",""
"e","","#","2024","1613092546703","task3.py",""
"a","Backspace","","","1613092546747","task3.py",""
"e","","#","2023","1613092546760","task3.py",""
"a","Backspace","","","1613092546776","task3.py",""
"e","","#","2022","1613092546789","task3.py",""
"a","Backspace","","","1613092546805","task3.py",""
"e","","#","2021","1613092546817","task3.py",""
"a","Backspace","","","1613092546835","task3.py",""
"e",""," ","2020","1613092546848","task3.py",""
"e","","   ","2017","1613092546860","task3.py",""
"a","Backspace","","","1613092546872","task3.py",""
"e",""," ","2016","1613092546885","task3.py",""
"e","","   ","2013","1613092546896","task3.py",""
"a","Backspace","","","1613092546905","task3.py",""
"e","","
","2013","1613092546917","task3.py",""
"a","Enter","","","1613092548332","task3.py",""
"e","
","","2013","1613092548344","task3.py",""
"e","i","","100","1613092562889","task3.py",""
"k","i","","101","1613092562889","task3.py",""
"e","m","","101","1613092562996","task3.py",""
"k","m","","102","1613092563005","task3.py",""
"e","p","","102","1613092563134","task3.py",""
"k","p","","103","1613092563140","task3.py",""
"e","o","","103","1613092563170","task3.py",""
"k","o","","104","1613092563175","task3.py",""
"e","r","","104","1613092563303","task3.py",""
"k","r","","105","1613092563308","task3.py",""
"e","t","","105","1613092563386","task3.py",""
"k","t","","106","1613092563392","task3.py",""
"e"," ","","106","1613092564690","task3.py",""
"k"," ","","107","1613092564691","task3.py",""
"e","p","","107","1613092566235","task3.py",""
"k","p","","108","1613092566235","task3.py",""
"e","a","","108","1613092566381","task3.py",""
"k","a","","109","1613092566389","task3.py",""
"e","r","","109","1613092566714","task3.py",""
"k","r","","110","1613092566724","task3.py",""
"e","r","","110","1613092566852","task3.py",""
"k","r","","111","1613092566867","task3.py",""
"a","Backspace","","","1613092567328","task3.py",""
"e","","r","110","1613092567335","task3.py",""
"a","Backspace","","","1613092567465","task3.py",""
"e","","r","109","1613092567472","task3.py",""
"e","t","","109","1613092567738","task3.py",""
"k","t","","110","1613092567738","task3.py",""
"e","t","","110","1613092567905","task3.py",""
"k","t","","111","1613092567913","task3.py",""
"a","Choose Lookup Item","","","1613092568428","task3.py",""
"e","ern","","111","1613092568443","task3.py",""
"a","EditorChange","","","1613092575221","task3.py",""
"a","EditorChange","","","1613092603806","task3.py",""
"a","Backspace","","","1613092608279","task3.py",""
"e","","#### End Add Import Statement(s) ####","115","1613092608298","task3.py",""
"a","Backspace","","","1613092608601","task3.py",""
"e","","
","116","1613092608620","task3.py",""
"a","Backspace","","","1613092611334","task3.py",""
"e","","#","98","1613092611357","task3.py",""
"a","Backspace","","","1613092611871","task3.py",""
"e","","#","97","1613092611892","task3.py",""
"a","Backspace","","","1613092611900","task3.py",""
"e","","#","96","1613092611916","task3.py",""
"a","Backspace","","","1613092611932","task3.py",""
"e","","#","95","1613092611948","task3.py",""
"a","Backspace","","","1613092611960","task3.py",""
"e",""," ","94","1613092611977","task3.py",""
"a","Backspace","","","1613092611993","task3.py",""
"e","","d","93","1613092612008","task3.py",""
"a","Backspace","","","1613092612020","task3.py",""
"e","","e","92","1613092612036","task3.py",""
"a","Backspace","","","1613092612049","task3.py",""
"e","","d","91","1613092612066","task3.py",""
"a","Backspace","","","1613092612081","task3.py",""
"e","","e","90","1613092612099","task3.py",""
"a","Backspace","","","1613092612111","task3.py",""
"e","","e","89","1613092612127","task3.py",""
"a","Backspace","","","1613092612140","task3.py",""
"e","","n","88","1613092612156","task3.py",""
"a","Backspace","","","1613092612174","task3.py",""
"e",""," ","87","1613092612189","task3.py",""
"a","Backspace","","","1613092612200","task3.py",""
"e","","s","86","1613092612216","task3.py",""
"a","Backspace","","","1613092612235","task3.py",""
"e","","a","85","1613092612250","task3.py",""
"a","Backspace","","","1613092612263","task3.py",""
"e",""," ","84","1613092612279","task3.py",""
"a","Backspace","","","1613092612293","task3.py",""
"e","",")","83","1613092612308","task3.py",""
"a","Backspace","","","1613092612324","task3.py",""
"e","","s","82","1613092612339","task3.py",""
"a","Backspace","","","1613092612365","task3.py",""
"e","","(","81","1613092612381","task3.py",""
"a","Backspace","","","1613092612397","task3.py",""
"e","","t","80","1613092612414","task3.py",""
"a","Backspace","","","1613092612427","task3.py",""
"e","","n","79","1613092612441","task3.py",""
"a","Backspace","","","1613092612456","task3.py",""
"e","","e","78","1613092612471","task3.py",""
"a","Backspace","","","1613092612489","task3.py",""
"e","","m","77","1613092612505","task3.py",""
"a","Backspace","","","1613092612521","task3.py",""
"e","","e","76","1613092612532","task3.py",""
"a","Backspace","","","1613092612551","task3.py",""
"e","","t","75","1613092612563","task3.py",""
"a","Backspace","","","1613092612583","task3.py",""
"e","","a","74","1613092612596","task3.py",""
"a","Backspace","","","1613092612614","task3.py",""
"e","","t","73","1613092612626","task3.py",""
"a","Backspace","","","1613092612647","task3.py",""
"e","","S","72","1613092612661","task3.py",""
"a","Backspace","","","1613092612674","task3.py",""
"e",""," ","71","1613092612688","task3.py",""
"a","Backspace","","","1613092612705","task3.py",""
"e","","t","70","1613092612718","task3.py",""
"a","Backspace","","","1613092612735","task3.py",""
"e","","r","69","1613092612747","task3.py",""
"a","Backspace","","","1613092612765","task3.py",""
"e","","o","68","1613092612778","task3.py",""
"a","Backspace","","","1613092612796","task3.py",""
"e","","p","67","1613092612807","task3.py",""
"a","Backspace","","","1613092612829","task3.py",""
"e","","m","66","1613092612841","task3.py",""
"a","Backspace","","","1613092612874","task3.py",""
"e","","I","65","1613092612886","task3.py",""
"a","Backspace","","","1613092612911","task3.py",""
"e",""," ","64","1613092612923","task3.py",""
"a","Backspace","","","1613092612941","task3.py",""
"e","","d","63","1613092612953","task3.py",""
"a","Backspace","","","1613092612971","task3.py",""
"e","","d","62","1613092612984","task3.py",""
"a","Backspace","","","1613092613005","task3.py",""
"e","","A","61","1613092613017","task3.py",""
"a","Backspace","","","1613092613031","task3.py",""
"e",""," ","60","1613092613044","task3.py",""
"a","Backspace","","","1613092613062","task3.py",""
"e","","#","59","1613092613074","task3.py",""
"a","Backspace","","","1613092613091","task3.py",""
"e","","#","58","1613092613102","task3.py",""
"a","Backspace","","","1613092613284","task3.py",""
"e","","#","56","1613092613295","task3.py",""
"a","Backspace","","","1613092613580","task3.py",""
"e","","#","56","1613092613596","task3.py",""
"a","EditorChange","","","1613092675143","task3.py",""
"a","EditorChange","","","1613092676703","task3.py",""
"a","EditorChange","","","1613092684338","task3.py",""
"a","EditorChange","","","1613092693246","task3.py",""
"a","EditorChange","","","1613092695207","task3.py",""
"a","EditorChange","","","1613092698531","task3.py",""
"a","EditorChange","","","1613092708441","task3.py",""
"a","EditorChange","","","1613092726395","task3.py",""
"a","Backspace","","","1613092734280","pattern.py",""
"e",""," ","1198","1613092734299","pattern.py",""
"a","Left","","","1613092734934","pattern.py",""
"a","Backspace","","","1613092735314","pattern.py",""
"e",""," ","1196","1613092735333","pattern.py",""
"a","EditorChange","","","1613092740225","pattern.py",""
"a","EditorChange","","","1613092748656","pattern.py",""
"e",":","","1199","1613092751358","pattern.py",""
"k",":","","1200","1613092751358","pattern.py",""
"e","=","","1701","1613092769162","pattern.py",""
"k","=","","1702","1613092769163","pattern.py",""
"a","Backspace","","","1613092796839","pattern.py",""
"e","","(","2024","1613092796862","pattern.py",""
"a","Right","","","1613092797495","pattern.py",""
"a","Backspace","","","1613092797815","pattern.py",""
"e","",")","2024","1613092797832","pattern.py",""
"e","(","","2024","1613092806898","pattern.py",""
"e",")","","2025","1613092806908","pattern.py",""
"k","(","","2025","1613092806908","pattern.py",""
"e",")","","2026","1613092806990","pattern.py",""
"k",")","","2026","1613092806990","pattern.py",""
"a","Right","","","1613092807891","pattern.py",""
"a","Backspace","","","1613092808511","pattern.py",""
"e","",")","2026","1613092808526","pattern.py",""
"a","Right","","","1613092809289","pattern.py",""
"a","Backspace","","","1613092809891","pattern.py",""
"e","",":","2026","1613092809912","pattern.py",""
"e",":","","2026","1613092810303","pattern.py",""
"k",":","","2027","1613092810304","pattern.py",""
"e","a","","2091","1613092939587","pattern.py",""
"k","a","","2092","1613092939588","pattern.py",""
"e","t","","2092","1613092940032","pattern.py",""
"k","t","","2093","1613092940041","pattern.py",""
"e","r","","2093","1613092940116","pattern.py",""
"k","r","","2094","1613092940125","pattern.py",""
"a","Backspace","","","1613092940729","pattern.py",""
"e","","r","2093","1613092940735","pattern.py",""
"a","Backspace","","","1613092940947","pattern.py",""
"e","","t","2092","1613092940954","pattern.py",""
"a","Backspace","","","1613092941349","pattern.py",""
"e","","a","2091","1613092941358","pattern.py",""
"e","s","","2091","1613092941740","pattern.py",""
"k","s","","2092","1613092941741","pattern.py",""
"e","t","","2092","1613092941824","pattern.py",""
"k","t","","2093","1613092941833","pattern.py",""
"e","r","","2093","1613092941891","pattern.py",""
"k","r","","2094","1613092941902","pattern.py",""
"e","(","","2094","1613092942718","pattern.py",""
"k","(","","2095","1613092942718","pattern.py",""
